start_time,end_time,room_set
1392113363.0,1392113363.0,"5,6"
1392113364.0,1392113364.0,"5,6,3"
1392113364.0,1392113364.0,"5,6"
1392113365.0,1392113365.0,"5,6,3"
1392113365.0,1392113365.0,"5,6"
1392113366.0,1392113366.0,"5,6,3"
1392113366.0,1392113366.0,"5,6"
1392113367.0,1392113367.0,"5,6,3"
1392113367.0,1392113367.0,"5,6"
1392113368.0,1392113368.0,"5,6,3"
1392113368.0,1392113368.0,"5,6"
1392113369.0,1392113369.0,"5,6,3"
1392113369.0,1392113369.0,"5,6"
1392113370.0,1392113370.0,"5,6,3"
1392113370.0,1392113370.0,"5,6"
1392113371.0,1392113371.0,"5,6,3"
1392113371.0,1392113371.0,"5,6"
1392113372.0,1392113372.0,"5,6,3"
1392113372.0,1392113372.0,"5,6"
1392113373.0,1392113373.0,"5,6,3"
1392113373.0,1392113373.0,"5,6"
1392113374.0,1392113374.0,"5,6,3"
1392113374.0,1392113374.0,"5,6"
1392113375.0,1392113375.0,"5,6,3"
1392113375.0,1392113375.0,"5,6"
1392113376.0,1392113376.0,"5,6,3"
1392113376.0,1392113376.0,"5,6"
1392113377.0,1392113377.0,"5,6,3"
1392113377.0,1392113377.0,"5,6"
1392113378.0,1392113378.0,"5,6,3"
1392113378.0,1392113378.0,"5,6"
1392113379.0,1392113379.0,"5,6,3"
1392113379.0,1392113379.0,"5,6"
1392113380.0,1392113380.0,"5,6,3"
1392113380.0,1392113380.0,"5,6"
1392113381.0,1392113381.0,"5,6,3"
1392113381.0,1392113381.0,"5,6"
1392113382.0,1392113382.0,"5,6,3"
1392113382.0,1392113382.0,"5,6"
1392113383.0,1392113383.0,"5,6,3"
1392113383.0,1392113383.0,"5,6"
1392113384.0,1392113384.0,"5,6,3"
1392113384.0,1392113384.0,"5,6"
1392113385.0,1392113385.0,"5,6,3"
1392113385.0,1392113385.0,"5,6"
1392113386.0,1392113386.0,"5,6,3"
1392113386.0,1392113386.0,"5,6"
