start_time,end_time,room_set
1392109202.0,1392109202.0,"6,4"
1392109202.0,1392109202.0,6
1392109203.0,1392109203.0,"6,4"
1392109203.0,1392109203.0,6
1392109204.0,1392109204.0,"6,4"
1392109204.0,1392109204.0,6
1392109205.0,1392109205.0,"6,4"
1392109205.0,1392109205.0,6
1392109206.0,1392109206.0,"6,4"
1392109206.0,1392109206.0,6
1392109207.0,1392109207.0,"6,4"
1392109207.0,1392109207.0,6
1392109208.0,1392109208.0,"6,4"
1392109208.0,1392109208.0,6
1392109209.0,1392109209.0,"6,4"
1392109209.0,1392109209.0,6
1392109210.0,1392109210.0,"6,4"
1392109210.0,1392109210.0,6
1392109211.0,1392109211.0,"6,4"
1392109211.0,1392109211.0,6
1392109212.0,1392109212.0,"6,4"
1392109212.0,1392109212.0,6
1392109213.0,1392109213.0,"6,4"
1392109213.0,1392109213.0,6
1392109214.0,1392109214.0,"6,4"
1392109214.0,1392109214.0,6
1392109215.0,1392109215.0,"6,4"
1392109215.0,1392109215.0,6
1392109216.0,1392109216.0,"6,4"
1392109216.0,1392109216.0,6
1392109217.0,1392109217.0,"6,4"
1392109217.0,1392109217.0,6
1392109218.0,1392109218.0,"6,4"
1392109218.0,1392109218.0,6
1392109219.0,1392109219.0,"6,4"
1392109219.0,1392109219.0,6
1392109220.0,1392109220.0,"6,4"
1392109220.0,1392109220.0,6
1392109221.0,1392109221.0,"6,4"
1392109221.0,1392109221.0,6
1392109222.0,1392109222.0,"6,4"
1392109222.0,1392109222.0,6
1392109223.0,1392109223.0,"6,4"
1392109223.0,1392109223.0,6
1392109224.0,1392109224.0,"6,4"
1392109224.0,1392109224.0,6
1392109225.0,1392109225.0,"6,4"
1392109225.0,1392109225.0,6
1392109226.0,1392109226.0,"6,4"
1392109226.0,1392109226.0,6
1392109227.0,1392109227.0,"6,4"
1392109227.0,1392109227.0,6
1392109228.0,1392109228.0,"6,4"
1392109228.0,1392109228.0,6
1392109229.0,1392109229.0,"6,4"
1392109229.0,1392109229.0,6
1392109230.0,1392109230.0,"6,4"
1392109230.0,1392109230.0,6
1392109231.0,1392109231.0,"6,4"
1392109231.0,1392109231.0,6
1392109232.0,1392109232.0,"6,4"
1392109232.0,1392109232.0,6
1392109233.0,1392109233.0,"6,4"
1392109233.0,1392109233.0,6
1392109234.0,1392109234.0,"6,4"
1392109234.0,1392109234.0,6
1392109235.0,1392109235.0,"6,4"
1392109235.0,1392109235.0,6
1392109236.0,1392109236.0,"6,4"
1392109236.0,1392109236.0,6
1392109237.0,1392109237.0,"6,4"
1392109237.0,1392109237.0,6
1392109238.0,1392109238.0,"6,4"
1392109238.0,1392109238.0,6
1392109239.0,1392109239.0,"6,4"
1392109239.0,1392109239.0,6
1392109240.0,1392109240.0,"6,4"
1392109240.0,1392109240.0,6
1392109241.0,1392109241.0,"6,4"
1392109241.0,1392109241.0,6
1392109242.0,1392109242.0,"6,4"
1392109242.0,1392109242.0,6
1392109243.0,1392109243.0,"6,4"
1392109243.0,1392109243.0,6
1392109244.0,1392109244.0,"6,4"
1392109244.0,1392109244.0,6
1392109245.0,1392109245.0,"6,4"
1392109245.0,1392109245.0,6
1392109246.0,1392109246.0,"6,4"
1392109246.0,1392109246.0,6
1392109247.0,1392109247.0,"6,4"
1392109247.0,1392109247.0,6
1392109248.0,1392109248.0,"6,4"
1392109248.0,1392109248.0,6
1392109249.0,1392109249.0,"6,4"
1392109249.0,1392109249.0,6
1392109250.0,1392109250.0,"6,4"
1392109250.0,1392109250.0,6
1392109251.0,1392109251.0,"6,4"
1392109251.0,1392109251.0,6
1392109252.0,1392109252.0,"6,4"
1392109252.0,1392109252.0,6
1392109253.0,1392109253.0,"6,4"
1392109253.0,1392109253.0,6
1392109254.0,1392109254.0,"6,4"
1392109254.0,1392109254.0,6
1392109255.0,1392109255.0,"6,4"
1392109255.0,1392109255.0,6
1392109256.0,1392109256.0,"6,4"
1392109256.0,1392109256.0,6
1392109257.0,1392109257.0,"6,4"
1392109257.0,1392109257.0,6
1392109258.0,1392109258.0,"6,4"
1392109258.0,1392109258.0,6
1392109259.0,1392109259.0,"6,4"
1392109259.0,1392109259.0,6
1392109260.0,1392109260.0,"6,4"
1392109260.0,1392109260.0,6
1392109261.0,1392109261.0,"6,4"
1392109261.0,1392109261.0,6
1392109262.0,1392109262.0,"6,4"
1392109262.0,1392109262.0,6
1392109263.0,1392109263.0,"6,4"
1392109263.0,1392109263.0,6
1392109264.0,1392109264.0,"6,4"
1392109264.0,1392109264.0,6
1392109265.0,1392109265.0,"6,4"
1392109265.0,1392109265.0,6
1392109266.0,1392109266.0,"6,4"
1392109266.0,1392109266.0,6
1392109267.0,1392109267.0,"6,4"
1392109267.0,1392109267.0,6
1392109268.0,1392109268.0,"6,4"
1392109268.0,1392109268.0,6
1392109269.0,1392109269.0,"6,4"
1392109269.0,1392109269.0,6
1392109270.0,1392109270.0,"6,4"
1392109270.0,1392109270.0,6
1392109271.0,1392109271.0,"6,4"
1392109271.0,1392109271.0,6
1392109272.0,1392109272.0,"6,4"
1392109272.0,1392109272.0,6
1392109273.0,1392109273.0,"6,4"
1392109273.0,1392109273.0,6
1392109274.0,1392109274.0,"6,4"
1392109274.0,1392109274.0,6
1392109275.0,1392109275.0,"6,4"
1392109275.0,1392109275.0,6
1392109276.0,1392109276.0,"6,4"
1392109276.0,1392109276.0,6
1392109277.0,1392109277.0,"6,4"
1392109277.0,1392109277.0,6
1392109278.0,1392109278.0,"6,4"
1392109278.0,1392109278.0,6
1392109279.0,1392109279.0,"6,4"
1392109279.0,1392109279.0,6
1392109280.0,1392109280.0,"6,4"
1392109280.0,1392109280.0,6
1392109281.0,1392109281.0,"6,4"
1392109281.0,1392109281.0,6
1392109282.0,1392109282.0,"6,4"
1392109282.0,1392109282.0,6
1392109283.0,1392109283.0,"6,4"
1392109283.0,1392109283.0,6
1392109284.0,1392109284.0,"6,4"
1392109284.0,1392109284.0,6
1392109285.0,1392109285.0,"6,4"
1392109285.0,1392109285.0,6
1392109286.0,1392109286.0,"6,4"
1392109286.0,1392109286.0,6
1392109287.0,1392109287.0,"6,4"
1392109287.0,1392109287.0,6
1392109288.0,1392109288.0,"6,4"
1392109288.0,1392109288.0,6
1392109289.0,1392109289.0,"6,4"
1392109289.0,1392109289.0,6
1392109290.0,1392109290.0,"6,4"
1392109290.0,1392109290.0,6
1392109291.0,1392109291.0,"6,4"
1392109291.0,1392109291.0,6
1392109292.0,1392109292.0,"6,4"
1392109292.0,1392109292.0,6
1392109293.0,1392109293.0,"6,4"
1392109293.0,1392109293.0,6
1392109294.0,1392109294.0,"6,4"
1392109294.0,1392109294.0,6
1392109295.0,1392109295.0,"6,4"
1392109295.0,1392109295.0,6
1392109296.0,1392109296.0,"6,4"
1392109296.0,1392109296.0,6
1392109297.0,1392109297.0,"6,4"
1392109297.0,1392109297.0,6
1392109298.0,1392109298.0,"6,4"
1392109298.0,1392109298.0,6
1392109299.0,1392109299.0,"6,4"
1392109299.0,1392109299.0,6
1392109300.0,1392109300.0,"6,4"
1392109300.0,1392109300.0,6
1392109301.0,1392109301.0,"6,4"
1392109301.0,1392109301.0,6
1392109302.0,1392109302.0,"6,4"
1392109302.0,1392109302.0,6
1392109303.0,1392109303.0,"6,4"
1392109303.0,1392109303.0,6
1392109304.0,1392109304.0,"6,4"
1392109304.0,1392109304.0,6
1392109305.0,1392109305.0,"6,4"
1392109305.0,1392109305.0,6
1392109306.0,1392109306.0,"6,4"
1392109306.0,1392109306.0,6
1392109307.0,1392109307.0,"6,4"
1392109307.0,1392109307.0,6
1392109308.0,1392109308.0,"6,4"
1392109308.0,1392109308.0,6
1392109309.0,1392109309.0,"6,4"
1392109309.0,1392109309.0,6
1392109310.0,1392109310.0,"6,4"
1392109310.0,1392109310.0,6
1392109311.0,1392109311.0,"6,4"
1392109311.0,1392109311.0,6
1392109312.0,1392109312.0,"6,4"
1392109312.0,1392109312.0,6
1392109313.0,1392109313.0,"6,4"
1392109313.0,1392109313.0,6
1392109314.0,1392109314.0,"6,4"
1392109314.0,1392109314.0,6
1392109315.0,1392109315.0,"6,4"
1392109315.0,1392109315.0,6
1392109316.0,1392109316.0,"6,4"
1392109316.0,1392109316.0,6
1392109317.0,1392109317.0,"6,4"
1392109317.0,1392109317.0,6
1392109318.0,1392109318.0,"6,4"
1392109318.0,1392109318.0,6
1392109319.0,1392109319.0,"6,4"
1392109319.0,1392109319.0,6
1392109320.0,1392109320.0,"6,4"
1392109320.0,1392109320.0,6
1392109321.0,1392109321.0,"6,4"
1392109321.0,1392109321.0,6
1392109322.0,1392109322.0,"6,4"
1392109322.0,1392109322.0,6
1392109323.0,1392109323.0,"6,4"
1392109323.0,1392109323.0,6
1392109324.0,1392109324.0,"6,4"
1392109324.0,1392109324.0,6
1392109325.0,1392109325.0,"6,4"
1392109325.0,1392109325.0,6
1392109326.0,1392109326.0,"6,4"
1392109326.0,1392109326.0,6
1392109327.0,1392109327.0,"6,4"
1392109327.0,1392109327.0,6
1392109328.0,1392109328.0,"6,4"
1392109328.0,1392109328.0,6
1392109329.0,1392109329.0,"6,4"
1392109329.0,1392109329.0,6
1392109330.0,1392109330.0,"6,4"
1392109330.0,1392109330.0,6
1392109331.0,1392109331.0,"6,4"
