start_time,end_time,room_set
1392100150.0,1392100150.0,"4,1"
1392100150.0,1392100150.0,1
1392100151.0,1392100151.0,"4,1"
1392100151.0,1392100151.0,1
1392100152.0,1392100152.0,"4,1"
1392100152.0,1392100152.0,1
1392100153.0,1392100153.0,"4,1"
1392100153.0,1392100153.0,1
1392100154.0,1392100154.0,"4,1"
1392100154.0,1392100154.0,1
1392100155.0,1392100155.0,"4,1"
1392100155.0,1392100155.0,1
1392100156.0,1392100156.0,"4,1"
1392100156.0,1392100156.0,1
1392100157.0,1392100157.0,"4,1"
1392100157.0,1392100157.0,1
1392100158.0,1392100158.0,"4,1"
1392100158.0,1392100158.0,1
1392100159.0,1392100159.0,"4,1"
1392100159.0,1392100159.0,1
1392100160.0,1392100160.0,"4,1"
1392100160.0,1392100160.0,1
1392100161.0,1392100161.0,"4,1"
1392100161.0,1392100161.0,1
1392100162.0,1392100162.0,"4,1"
1392100162.0,1392100162.0,1
1392100163.0,1392100163.0,"4,1"
1392100163.0,1392100163.0,1
1392100164.0,1392100164.0,"4,1"
1392100164.0,1392100164.0,1
1392100165.0,1392100165.0,"4,1"
1392100165.0,1392100165.0,1
