1392102606.0,1392102606.0,1
1392102607.0,1392102607.0,"4,1"
1392102607.0,1392102607.0,1
1392102608.0,1392102608.0,"4,1"
1392102608.0,1392102608.0,1
1392102609.0,1392102609.0,"4,1"
1392102609.0,1392102609.0,1
1392102610.0,1392102610.0,"4,1"
1392102610.0,1392102610.0,1
1392102611.0,1392102611.0,"4,1"
1392102611.0,1392102611.0,1
1392102612.0,1392102612.0,"4,1"
1392102612.0,1392102612.0,1
1392102613.0,1392102613.0,"4,1"
1392102613.0,1392102613.0,1
1392102614.0,1392102614.0,"4,1"
1392102614.0,1392102614.0,1
1392102615.0,1392102615.0,"4,1"
1392102615.0,1392102615.0,1
1392102616.0,1392102616.0,"4,1"
1392102616.0,1392102616.0,1
1392102617.0,1392102617.0,"4,1"
1392102617.0,1392102617.0,1
1392102618.0,1392102618.0,"4,1"
1392102618.0,1392102618.0,1
1392102619.0,1392102619.0,"4,1"
1392102619.0,1392102619.0,1
1392102620.0,1392102620.0,"4,1"
1392102620.0,1392102620.0,1
1392102621.0,1392102621.0,"4,1"
1392102621.0,1392102621.0,1
1392102622.0,1392102622.0,"4,1"
1392102622.0,1392102622.0,1
1392102623.0,1392102623.0,"4,1"
1392102623.0,1392102623.0,1
1392102624.0,1392102624.0,"4,1"
1392102624.0,1392102624.0,1
1392102625.0,1392102625.0,"4,1"
1392102625.0,1392102625.0,1
1392102626.0,1392102626.0,"4,1"
1392102626.0,1392102626.0,1
1392102627.0,1392102627.0,"4,1"
1392102627.0,1392102627.0,1
1392102628.0,1392102628.0,"4,1"
1392102628.0,1392102628.0,1
1392102629.0,1392102629.0,"4,1"
1392102629.0,1392102629.0,1
1392102630.0,1392102630.0,"4,1"
1392102630.0,1392102630.0,1
1392102631.0,1392102631.0,"4,1"
1392102631.0,1392102631.0,1
1392102632.0,1392102632.0,"4,1"
1392102632.0,1392102632.0,1
1392102633.0,1392102633.0,"4,1"
1392102633.0,1392102633.0,1
1392102634.0,1392102634.0,"4,1"
1392102634.0,1392102634.0,1
1392102635.0,1392102635.0,"4,1"
1392102635.0,1392102635.0,1
1392102636.0,1392102636.0,"4,1"
1392102636.0,1392102636.0,1
1392102637.0,1392102637.0,"4,1"
1392102637.0,1392102637.0,1
1392102638.0,1392102638.0,"4,1"
1392102638.0,1392102638.0,1
1392102639.0,1392102639.0,"4,1"
1392102639.0,1392102639.0,1
1392102640.0,1392102640.0,"4,1"
1392102640.0,1392102640.0,1
1392102641.0,1392102641.0,"4,1"
1392102641.0,1392102641.0,1
1392102642.0,1392102642.0,"4,1"
1392102642.0,1392102642.0,1
1392102643.0,1392102643.0,"4,1"
1392102643.0,1392102643.0,1
1392102644.0,1392102644.0,"4,1"
1392102644.0,1392102644.0,1
